,hi-en,hi,len-hi,len-hi-en
1045,dale,डाले,4,4
1046,aish,ऐश,2,4
1047,aire,ऐरे,3,4
1048,tani,तानी,4,4
1049,pari,परी,3,4
1050,gram,ग्राम,5,4
1051,kone,कोने,4,4
1052,bain,बैन,3,4
1053,mila,मिला,4,4
1054,kete,केटे,4,4
1055,gale,गले,3,4
1056,bara,बारा,4,4
1057,thai,थई,2,4
1058,dere,देरे,4,4
1059,dukh,दुख,3,4
1060,deta,देता,4,4
1061,asim,असीम,4,4
1062,sapt,सप्त,4,4
1063,dhik,धिक,3,4
1064,jhuk,झुक,3,4
1065,gami,ग़मी,3,4
1066,pair,पैर,3,4
1067,karm,कर्म,4,4
1068,jogi,जोगी,4,4
1069,kore,कोरे,4,4
1070,chab,छब,2,4
1071,atal,अटल,3,4
1072,pana,पाना,4,4
1073,waqt,वक़्त,4,4
1074,asha,आशा,3,4
1075,shay,शय,2,4
1076,zikr,ज़िक्र,5,4
1077,dava,दवा,3,4
1078,dikh,दिख,3,4
1079,baha,बहा,3,4
1080,pure,पूरे,4,4
1081,puje,पूजे,4,4
1082,saja,सजा,3,4
1083,sans,साँस,4,4
1084,honi,होनी,4,4
1085,bola,बोला,4,4
1086,puja,पूजा,4,4
1087,jako,जाको,4,4
1088,sare,सारे,4,4
1089,khub,खूब,3,4
1090,tohe,तोहे,4,4
1091,zidi,ज़िद्दी,6,4
1092,ankh,आँख,3,4
1093,kans,कंस,3,4
1094,aoge,आओगे,4,4
1095,hona,होना,4,4
1096,leti,लेती,4,4
1097,hogi,होगी,4,4
1098,chah,चाह,3,4
1099,wohi,वोही,4,4
1100,nari,नारी,4,4
1101,garm,गर्म,4,4
1102,toba,तोबा,4,4
1103,dega,देगा,4,4
1104,gala,गला,3,4
1105,akal,अकल,3,4
1106,tang,तंग,3,4
1107,gair,ग़ैर,3,4
1108,maza,मज़ा,3,4
1109,duba,डूबा,4,4
1110,jhil,झील,3,4
1111,mili,मिल्ली,6,4
1112,dili,दिल्ली,6,4
1113,baki,बाकी,4,4
1114,tika,टीका,4,4
1115,dola,डोला,4,4
1116,jhel,झेल,3,4
1117,rafi,ऱफ़ि,3,4
1118,chan,छान,3,4
1119,abad,आबाद,4,4
1120,beda,बेड़ा,4,4
1121,hota,होता,4,4
1122,shaq,शक़,2,4
1123,gita,गीता,4,4
1124,mauj,मौज,3,4
1125,dudh,दूध,3,4
1126,atma,आत्मा,5,4
1127,tane,ताने,4,4
1128,pida,पीड़ा,4,4
1129,gyan,ज्ञान,5,4
1130,sima,सीमा,4,4
1131,yada,यदा,3,4
1132,hove,होवे,4,4
1133,azad,आज़ाद,4,4
1134,sake,सके,3,4
1135,sabr,सब्र,4,4
1136,lele,लेले,4,4
1137,baji,बजी,3,4
1138,bhav,भाव,3,4
1139,sukh,सुख,3,4
1140,dvar,द्वार,5,4
1141,toda,तोड़ा,4,4
1142,nibh,निभ,3,4
1143,yari,यारी,4,4
1144,bane,बने,3,4
1145,chor,चोर,3,4
1146,goya,गोया,4,4
1147,tujh,तुझ,3,4
1148,tuta,टूटा,4,4
1149,suni,सूनी,4,4
1150,dhup,धूप,3,4
1151,ghul,घुल,3,4
1152,pasa,पासा,4,4
1153,lana,लाना,4,4
1154,vafa,वफ़ा,3,4
1155,arsh,अर्श,4,4
1156,suli,सूली,4,4
1157,putr,पुत्र,5,4
1158,fiza,फ़िज़ा,4,4
1159,baqi,बाक़ी,4,4
1160,iran,इरान,4,4
1161,tuti,टूटी,4,4
1162,desh,देश,3,4
1163,bare,बारे,4,4
1164,nabh,नभ,2,4
1165,bani,बनी,3,4
1166,kaun,कौन,3,4
1167,godi,गोदी,4,4
1168,main,मैं,3,4
1169,likh,लिख,3,4
1170,luti,लूटी,4,4
1171,bahe,बहे,3,4
1172,drum,द्रुम,5,4
1173,hata,हटा,3,4
1174,nami,नमी,3,4
1175,udas,उदास,4,4
1176,prit,प्रीत,5,4
1177,tair,तैर,3,4
1178,jiti,जीती,4,4
1179,degi,देगी,4,4
1180,asis,आसीस,4,4
1181,maje,मज्जे,5,4
1182,leke,लेके,4,4
1183,zulm,ज़ुल्म,5,4
1184,nata,नाता,4,4
1185,kisa,किस्सा,6,4
1186,cham,छम,2,4
1187,naye,नये,3,4
1188,jori,जोरी,4,4
1189,sati,सत्ती,5,4
1190,laya,लाया,4,4
1191,gavo,गावो,4,4
1192,vari,वारी,4,4
1193,naya,नया,3,4
1194,dhoe,धोए,3,4
1195,jora,जोरा,4,4
1196,dipa,दीपा,4,4
1197,gaje,गज्जे,5,4
1198,kori,कोरी,4,4
1199,kash,काश,3,4
1200,bata,बता२,4,4
1201,alam,आलम,3,4
1202,papi,पापी,4,4
1203,nadi,नदी,3,4
1204,vara,वारा,4,4
1205,tham,थम,2,4
1206,iman,ईमान,4,4
1207,apas,आपस,3,4
1208,dhir,धीर,3,4
1209,kine,किन्ने,6,4
1210,vahi,वही,3,4
1211,aine,आईने,4,4
1212,pyas,प्यास,5,4
1213,qazi,क़ाज़ी,4,4
1214,razi,राज़ी,4,4
1215,yara,यारा,4,4
1216,paya,पाया,4,4
1217,wade,वादे,4,4
1218,utar,उतर,3,4
1219,doli,डोली,4,4
1220,othe,ओत्थे,5,4
1221,ghor,घोर,3,4
1222,lute,लुटे,4,4
1223,pale,पले,3,4
1224,dhul,धूल,3,4
1225,hizr,हिज़्र,5,4
1226,tama,तम,2,4
1227,jiyo,जियो,4,4
1228,wadi,वादी,4,4
1229,juhi,जुही,4,4
1230,dane,दाने,4,4
1231,asar,असर,3,4
1232,shor,शोर,3,4
1233,mala,मल,2,4
1234,svar,स्वर,4,4
1235,siwa,सिवा,4,4
1236,sonu,सोनू,4,4
1237,vekh,वेख,3,4
1238,chur,चूर,3,4
1239,deti,देती,4,4
1240,saun,सौं,3,4
1241,mota,मोटा,4,4
1242,sina,सीना,4,4
1243,maya,माया,4,4
1244,thes,ठेस,3,4
1245,bojh,बोझ,3,4
1246,mail,मैल,3,4
1247,bida,बिदा,4,4
1248,more,मोरे,4,4
1249,tare,तारे,4,4
1250,dhol,ढोल,3,4
1251,dhat,धत,2,4
1252,bich,बीच,3,4
1253,kuen,कुएं,4,4
1254,anad,आनद,3,4
1255,pita,पिता,4,4
1256,wale,वाले,4,4
1257,lala,लाला,4,4
1258,toli,टोली,4,4
1259,sirf,सिर्फ़,5,4
1260,roro,रोरो,4,4
1261,chai,छाई,3,4
1262,vaje,वज्जे,5,4
1263,rove,रोवे,4,4
1264,joda,जोड़ा,4,4
1265,mahi,माही,4,4
1266,kari,करी,3,4
1267,dhim,धीम,3,4
1268,najo,नाजो,4,4
1269,laut,लौट,3,4
1270,kahi,कही,3,4
1271,nile,नीले,4,4
1272,kate,कटे,3,4
1273,khet,खेत,3,4
1274,dana,दाना,4,4
1275,mara,मारा,4,4
1276,zauq,ज़ौक़,3,4
1277,ganv,गाँव,4,4
1278,shak,शाख़,3,4
1279,paye,पाये,4,4
1280,phul,फूल,3,4
1281,moti,मोती,4,4
1282,punr,पूणर्,5,4
1283,jate,जाते,4,4
1284,dhum,धूम,3,4
1285,pade,पड़े,3,4
1286,gata,गाता,4,4
1287,lakh,लाख,3,4
1288,band,बंद,3,4
1289,jade,जड़े,3,4
1290,baja,बजा,3,4
1291,yudh,युद्ध,5,4
1292,beri,बेरी,4,4
1293,anch,आँच,3,4
1294,dare,डारे,4,4
1295,dole,डोले,4,4
1296,desi,देसी,4,4
1297,naha,नहा,3,4
1298,sach,सच,2,4
1299,boli,बोली,4,4
1300,ahat,आहट,3,4
1301,purn,पूर्ण,5,4
1302,jada,जड़ा,3,4
1303,roti,रोटी,4,4
1304,suta,सुता,4,4
1305,kanv,कण्व,4,4
1306,hain,हैं,3,4
1307,chun,चूँ,3,4
1308,bole,बोले,4,4
1309,ghon,घों,3,4
1310,priy,प्रिय,5,4
1311,jaya,जय,2,4
1312,wada,वादा,4,4
1313,izat,इज़्ज़त,5,4
1314,suna,सुना,4,4
1315,bund,बूँद,4,4
1316,ajil,अजील,4,4
1317,lete,लेते,4,4
1318,kise,किसे,4,4
1319,bhal,भाल,3,4
1320,khae,खाए,3,4
1321,mulk,मुल्क,5,4
1322,jano,जानो,4,4
1323,qatl,क़त्ल,4,4
1324,raba,रब्बा,5,4
1325,loge,लोगे,4,4
1326,kava,कव्व,4,4
1327,male,मले,3,4
1328,katm,ख़त्म,4,4
1329,hiro,हीरो,4,4
1330,jhum,झूम,3,4
1331,thik,ठीक,3,4
1332,chiz,चीज़,3,4
1333,khud,खुद,3,4
1334,rahe,रहे,3,4
1335,badh,बढ़,2,4
1336,luta,लुटा,4,4
1337,baju,बाजू,4,4
1338,mali,माली,4,4
1339,babu,बाबू,4,4
1340,mama,मामा,4,4
1341,anon,आनों,4,4
1342,bike,बिके,4,4
1343,gadi,गाड़ी,4,4
1344,bura,बुरा,4,4
1345,sahi,सही,3,4
1346,mami,मामी,4,4
1347,kude,कूदे,4,4
1348,lasi,लस्सी,5,4
1349,jyot,ज्योत,5,4
1350,nayo,नयो,3,4
1351,aise,ऐसे,3,4
1352,tola,टोला,4,4
1353,gola,गोला,4,4
1354,kara,करा,3,4
1355,kati,कटी,3,4
1356,kauf,ख़ौफ़,3,4
1357,juta,जूता,4,4
1358,khai,खाई,3,4
1359,kaho,कहो,3,4
1360,sinp,सींप,4,4
1361,mana,माना,4,4
1362,kaha,कहा,3,4
1363,ayen,आयें,4,4
1364,daro,डरो,3,4
1365,ruka,रुका,4,4
1366,dalo,डालो,4,4
1367,todo,तोड़ो,4,4
1368,bhul,भूल,3,4
1369,ahun,आहूँ,4,4
1370,uhun,उहूँ,4,4
1371,khaq,खाक़,3,4
1372,bhay,भय,2,4
1373,kuta,कुत्ता,6,4
1374,seth,सेठ,3,4
1375,baje,बजे,3,4
1376,soya,सोया,4,4
1377,jaga,जगा,3,4
1378,bati,बाती,4,4
1379,chir,चीर,3,4
1380,chak,चक,2,4
1381,kije,कीजे,4,4
1382,udan,उड़न,3,4
1383,nayi,नयी,3,4
1384,jagi,जगी,3,4
1385,bada,बड़ा,3,4
1386,aman,अमां,4,4
1387,svad,स्वाद,5,4
1388,hoga,होगा,4,4
1389,rasi,रस्सी,5,4
1390,ghur,घूर,3,4
1391,laye,लाये,4,4
1392,mune,मुन्ने,6,4
1393,utha,उठा,3,4
1394,tino,तीनो,4,4
1395,sadi,साड़ी,4,4
1396,dali,डाली,4,4
1397,jacn,जाॅन,4,4
1398,aogi,आओगी,4,4
1399,lash,लाश,3,4
1400,kuch,कुछ,3,4
1401,pili,पीली,4,4
1402,jane,जाने,4,4
1403,chup,चुप,3,4
1404,lada,लड़ा,3,4
1405,alag,अलग,3,4
1406,mina,मीना,4,4
1407,pran,प्राण,5,4
1408,ramu,रामू,4,4
1409,hire,हीरे,4,4
1410,mita,मिटा,4,4
1411,wasi,वासी,4,4
1412,kiya,किया,4,4
1413,kami,कमी,3,4
1414,jiya,जिया,4,4
1415,bhed,भेद,3,4
1416,jaye,जाये,4,4
1417,miti,मिट्टी,6,4
1418,danv,दांव,4,4
1419,dekh,देख,3,4
1420,dogi,दोगी,4,4
1421,mano,मानो,4,4
1422,saya,साया,4,4
1423,chum,चूम,3,4
1424,phut,फूट,3,4
1425,piye,पिये,4,4
1426,khol,खोल,3,4
1427,chad,छड्ड,4,4
1428,tina,तिना,4,4
1429,rara,रारा,4,4
1430,tode,तोड़े,4,4
1431,bale,बल्ले,5,4
1432,kuda,ख़ुदा,4,4
1433,hale,हल्ले,5,4
1434,jhul,झूल,3,4
1435,chut,छूट,3,4
1436,gaur,गौर,3,4
1437,ahon,आहों,4,4
1438,abhi,अभी,3,4
1439,ashq,अश्क़,4,4
1440,suno,सुनो,4,4
1441,ujad,उजड़,3,4
1442,hawa,हवा,3,4
1443,bhar,भर,2,4
1444,lali,लाली,4,4
1445,suku,सूकू,4,4
1446,qaid,क़ैद,3,4
1447,todi,तोड़ी,4,4
1448,duja,दूजा,4,4
1449,rava,रवा,3,4
1450,jake,जाके,4,4
1451,pata,पता,3,4
1452,ched,छेड़,3,4
1453,atak,अटक,3,4
1454,puna,पूना,4,4
1455,siti,सीटी,4,4
1456,rudr,रुद्र,5,4
1457,azab,अज़ाब,4,4
1458,sove,सोवे,4,4
1459,kite,किते,4,4
1460,bala,बला,3,4
1461,khun,खून,3,4
1462,jita,जीता,4,4
1463,dori,डोरी,4,4
1464,dant,दाँत,4,4
1465,nach,नाच,3,4
1466,tute,टूटे,4,4
1467,kyun,क्यूँ,5,4
1468,huin,हुईं,4,4
1469,utho,उठो,3,4
1470,jiye,जिये,4,4
1471,gila,गिला,4,4
1472,bakt,बख़्त,4,4
1473,rakt,रक्त,4,4
1474,lene,लेने,4,4
1475,pike,पीके,4,4
1476,hoke,होके,4,4
1477,basa,बसा,3,4
1478,dhin,धिन,3,4
1479,udae,उड़ाए,4,4
1480,unhi,उन्ही,5,4
1481,nahi,नही,3,4
1482,dedh,डेढ़,3,4
1483,kair,ख़ैर,3,4
1484,lina,लीना,4,4
1485,kunj,कूँज,4,4
1486,vich,विच,3,4
1487,dhal,ढल,2,4
1488,moch,मोच,3,4
1489,dube,डूबे,4,4
1490,layo,लायो,4,4
1491,shok,शोख़,3,4
1492,jala,जला,3,4
1493,sind,सिंद,4,4
1494,pati,पति,3,4
1495,pile,पीले,4,4
1496,sita,सीता,4,4
1497,nyay,न्याय,5,4
1498,jude,जूड़े,4,4
1499,shai,शै,2,4
1500,pase,पासे,4,4
1501,chot,चोट,3,4
1502,soen,सोएं,4,4
1503,prem,रेम,3,4
1504,raho,रहो,3,4
1505,juda,जुदा,4,4
1506,mujh,मुझ,3,4
1507,teli,तेली,4,4
1508,dala,डाला,4,4
1509,bhoj,भोज,3,4
1510,shul,शूल,3,4
1511,dada,डड्डा,5,4
1512,pira,पीरा,4,4
1513,mard,मर्द,4,4
1514,abas,अबस,3,4
1515,dete,देते,4,4
1516,gora,गोरा,4,4
1517,pura,पूरा,4,4
1518,pave,पावे,4,4
1519,jave,जावे,4,4
1520,bapu,बापू,4,4
1521,sala,साला,4,4
1522,tana,तन,2,4
1523,basi,बसी,3,4
1524,hind,हिंद,4,4
1525,agan,अगन,3,4
1526,rain,रैन,3,4
1527,gane,गाने,4,4
1528,gesu,गेसू,4,4
1529,nind,नींद,4,4
1530,ulat,उलट,3,4
1531,gaya,गया,3,4
1532,saty,सत्य,4,4
1533,yuge,युगे,4,4
1534,saxi,साक्षी,6,4
1535,base,बसे,3,4
1536,kamo,कम्मो,5,4
1537,niti,नीति,4,4
1538,dher,ढेर,3,4
1539,devi,देवी,4,4
1540,baut,बौत,3,4
1541,kale,काले,4,4
1542,dena,देना,4,4
1543,daud,दौड़,3,4
1544,bete,बेटे,4,4
1545,zulf,ज़ुल्फ़,5,4
1546,gend,गेंद,4,4
1547,dara,डरा,3,4
1548,lori,लोरी,4,4
1549,soja,सोजा,4,4
1550,alap,आलाप,4,4
1551,pane,पाने,4,4
1552,phal,फल,2,4
1553,rida,रिदा,4,4
1554,badi,बड़ी,3,4
1555,ghan,घन,2,4
1556,legi,लेगी,4,4
1557,lena,लेना,4,4
1558,shah,शाह,3,4
1559,kamar,कमर,3,5
1560,labon,लबों,4,5
1561,cheti,छेती,4,5
1562,patli,पत्ली,5,5
1563,paden,पड़ें,4,5
1564,bidai,बिदाइ,5,5
1565,daren,डरें,4,5
1566,dekha,देखा,4,5
1567,phata,फटा,3,5
1568,dhuan,धुआँ,4,5
1569,baton,बातों,5,5
1570,tanon,तानों,5,5
1571,kheli,खेली,4,5
1572,vidhi,विधि,4,5
1573,lekar,लेकर,4,5
1574,palan,पालन,4,5
1575,andhi,आँधी,4,5
1576,dikha,दिखा,4,5
1577,vivad,विवाद,5,5
1578,shola,शोला,4,5
1579,gyara,ग्यारा,6,5
1580,khabe,खब्बे,5,5
1581,gaire,गैरे,4,5
1582,dadan,डड्डां,6,5
1583,dhire,धीरे,4,5
1584,parde,पर्दे,5,5
1585,nasib,नसीब,4,5
1586,honth,होंठ,4,5
1587,shaba,शाबा,4,5
1588,banai,बनाई,4,5
1589,jaisa,जैसा,4,5
1590,gavah,गवाह,4,5
1591,shakl,शक्ल,4,5
1592,pakad,पकड़,3,5
1593,kaisa,कैसा,4,5
1594,nibha,निभा,4,5
1595,laila,लैला,4,5
1596,darun,डरूँ,4,5
1597,saman,समां,4,5
1598,tabir,ताबीर,5,5
1599,lubha,लुभा,4,5
1600,masti,मस्ती,5,5
1601,palak,पलक,3,5
1602,shiri,शीरी,4,5
1603,khvab,ख्वाब,5,5
1604,kabul,काबुल,5,5
1605,sabab,सबब,3,5
1606,khadi,खड़ी,3,5
1607,lagta,लगता,4,5
1608,chiki,चिकी,4,5
1609,sanso,सांसो,5,5
1610,ladki,लड़की,5,5
1611,ichak,इचक,3,5
1612,tumpe,तुमपे,5,5
1613,zakhm,ज़ख्म,4,5
1614,sahil,साहिल,5,5
1615,allah,अल्लाह,6,5
1616,aasma,आसमा,4,5
1617,kamre,कमरे,4,5
1618,likhe,लिखे,4,5
1619,milda,मिल्दा,6,5
1620,kimti,कीमती,5,5
1621,aayog,आयोग,4,5
1622,laten,लटें,4,5
1623,pujya,पूज्य,5,5
1624,sanjh,साँझ,4,5
1625,chuka,चुका,4,5
1626,bahon,बाहों,5,5
1627,mauka,मौका,4,5
1628,qarib,क़रीब,4,5
1629,chuna,छूना,4,5
1630,botal,बोतल,4,5
1631,umang,उमंग,4,5
1632,chupa,छुपा,4,5
1633,tujhe,तुझे,4,5
1634,lungi,लूंगी,5,5
1635,chaha,चाहा,4,5
1636,qasam,क़सम,3,5
1637,sanam,सनम,3,5
1638,ujala,उजाला,5,5
1639,dolun,डोलूँ,5,5
1640,gagar,गागर,4,5
1641,mujhe,मुझे,4,5
1642,gyani,ज्ञानी,6,5
1643,bekal,बेकल,4,5
1644,mangi,मांगी,5,5
1645,khata,खता,3,5
1646,yahin,यहीं,4,5
1647,badal,बदल,3,5
1648,rahon,राहों,5,5
1649,garib,गरीब,4,5
1650,dungi,दूंगी,5,5
1651,shauq,शौक़,3,5
1652,aucha,आऊच,3,5
1653,nazan,नाज़ाँ,5,5
1654,chade,छड्डे,5,5
1655,auron,औरों,4,5
1656,nacho,नाचो,4,5
1657,jinda,जिंदा,5,5
1658,chanv,छाँव,4,5
1659,chani,छानी,4,5
1660,nahar,नहर,3,5
1661,lenge,लेंगे,5,5
1662,usake,उसके,4,5
1663,chahe,चाहे,4,5
1664,vishq,विश्क़,5,5
1665,miten,मिटें,5,5
1666,iflas,इफ़्लास,6,5
1667,koyal,कोयल,4,5
1668,jhula,झुला,4,5
1669,pyala,प्याला,6,5
1670,haule,हौले,4,5
1671,unape,उनपे,4,5
1672,malan,मालन,4,5
1673,zafar,ज़फ़र,3,5
1674,usako,उसको,4,5
1675,jhole,झोले,4,5
1676,basen,बसें,4,5
1677,khali,खाली,4,5
1678,jhola,झोला,4,5
1679,nahin,नाहीं,5,5
1680,gafil,ग़ाफ़िल,5,5
1681,bolun,बोलूं,5,5
1682,kalam,कलाम,4,5
1683,judai,जुदाई,5,5
1684,herat,हेरत,4,5
1685,niche,नीचे,4,5
1686,raten,रातें,5,5
1687,janma,जन्मा,5,5
1688,chalo,चलो,3,5
1689,chota,छोटा,4,5
1690,angan,आँगन,4,5
1691,udake,उड़ाके,5,5
1692,paran,परण,3,5
1693,apani,अपनी,4,5
1694,bonas,बोनस,4,5
1695,baten,बातें,5,5
1696,khane,खाने,4,5
1697,mithe,मीठे,4,5
1698,khada,खड़ा,3,5
1699,basae,बसाए,4,5
1700,jahan,जहां,4,5
1701,kadam,कदम,3,5
1702,bhasm,भस्म,4,5
1703,duben,डूबें,5,5
1704,danam,दानम,4,5
1705,sikha,सीखा,4,5
1706,jagah,जगह,3,5
1707,bhado,भादो,4,5
1708,taron,तारों,5,5
1709,khafa,खफ़ा,3,5
1710,buapa,बुअप्पा,7,5
1711,malah,मल्लाह,6,5
1712,zilat,ज़िल्लत,6,5
1713,galon,गालों,5,5
1714,munde,मुंडे,5,5
1715,karib,करीब,4,5
1716,kagaz,कागज़,4,5
1717,sadak,सड़क,3,5
1718,sajae,सजाए,4,5
1719,bajae,बजाए,4,5
1720,andar,अंदर,4,5
1721,buhat,बुहत,4,5
1722,dayar,दयार,4,5
1723,mudde,मुद्दे,6,5
1724,makan,मकाँ,4,5
1725,fizan,फ़िज़ां,5,5
1726,mathe,मत्थे,5,5
1727,shauk,शौक,3,5
1728,lazat,लज़्ज़त,5,5
1729,safen,सफ़ें,4,5
1730,batil,बातिल,5,5
1731,panth,पंथ,3,5
1732,unhen,उन्हें,6,5
1733,subah,सुबह,4,5
1734,jahil,जाहिल,5,5
1735,zalim,ज़ालिम,5,5
1736,jhuka,झुका,4,5
1737,milae,मिलाए,5,5
1738,dhaga,धागा,4,5
1739,garmi,गर्मी,5,5
1740,bepir,बेपीर,5,5
1741,turki,तुर्की,6,5
1742,maili,मैली,4,5
1743,anbar,अंबर,4,5
1744,tabhi,तभी,3,5
1745,apaki,आपकी,4,5
1746,unako,उनको,4,5
1747,chuki,चुकी,4,5
1748,maron,मारों,5,5
1749,vansh,वंश,3,5
1750,garbh,गर्भ,4,5
1751,ruthe,रूठे,4,5
1752,agyan,अज्ञान,6,5
1753,ambar,अम्बर,5,5
1754,dekho,देखो,4,5
1755,phunk,फूंक,4,5
1756,janun,जानूँ,5,5
1757,jabhi,जभी,3,5
1758,azadi,आज़ादी,5,5
1759,bhole,भोले,4,5
1760,bhale,भाले,4,5
1761,qatil,क़ातिल,5,5
1762,daras,दरस,3,5
1763,pyali,प्याली,6,5
1764,zakmi,ज़ख़्मी,5,5
1765,badhe,बढ़े,3,5
1766,chute,छूटे,4,5
1767,koras,कोरस,4,5
1768,jogan,जोगन,4,5
1769,basar,बसर,3,5
1770,hashr,हश्र,4,5
1771,suqun,सुक़ूँ,5,5
1772,purje,पुर्जे,6,5
1773,sahar,सहर,3,5
1774,dhile,ढीले,4,5
1775,karan,कारन,4,5
1776,teiri,तेइरी,5,5
1777,kaund,कौँद,4,5
1778,qamal,क़माल,4,5
1779,shama,शमा,3,5
1780,paida,पैदा,4,5
1781,bacha,बचा,3,5
1782,jhuth,झूठ्ह,5,5
1783,ashiq,आशिक़,4,5
1784,kaise,कैसे,4,5
1785,zinda,ज़िन्दा,6,5
1786,gopal,गोपाल,5,5
1787,suraj,सूरज,4,5
1788,gulab,गुलाब,5,5
1789,isake,इसके,4,5
1790,adaen,अदाएं,5,5
1791,rahen,राहें,5,5
1792,padat,पड़त,3,5
1793,udate,उड़ते,4,5
1794,insaf,इन्साफ़,6,5
1795,babul,बाबुल,5,5
1796,haron,हारों,5,5
1797,janam,जानम,4,5
1798,jagat,जगत,3,5
1799,arman,अर्माअँ,7,5
1800,khile,खिले,4,5
1801,abaru,अबरू,4,5
1802,akhon,आखोँ,4,5
1803,tuten,टूटें,5,5
1804,sagar,सागर,4,5
1805,sikhe,सीखे,4,5
1806,unhin,उन्हीं,6,5
1807,chain,चैन,3,5
1808,pyase,प्यासे,6,5
1809,jawan,जवाँ,4,5
1810,suran,सुरन,4,5
1811,genda,गेंदा,5,5
1812,pyare,प्यारे२,7,5
1813,inake,इनके,4,5
1814,chika,चिका,4,5
1815,inako,इनको,4,5
1816,rumal,रुमाल,5,5
1817,isaki,इसकी,4,5
1818,lahar,लहर,3,5
1819,parae,पराए,4,5
1820,shokh,शोख,3,5
