,hi-en,hi,len-hi,len-hi-en
3660,jhumaka,झुमका,5,7
3661,nadiyon,नदियों,6,7
3662,banakar,बनकर,4,7
3663,chitaki,छिटकी,5,7
3664,milenge,मिलेंगे,7,7
3665,mundari,मुंदरी,6,7
3666,chunari,चुनरी,5,7
3667,bemisal,बेमिसाल,7,7
3668,mehanat,मेहनत,5,7
3669,ubharon,उभारों,6,7
3670,uthaiye,उठाइये,6,7
3671,jagaiye,जगाइये,6,7
3672,sitaron,सितारों,7,7
3673,hathile,हठीले,5,7
3674,milakar,मिलकर,5,7
3675,isharon,इशारों,6,7
3676,adhikar,अधिकार,6,7
3677,mahafil,महफ़िल,5,7
3678,gunjega,गूँजेगा,7,7
3679,ruthata,रूठता,5,7
3680,jhanake,झनके,4,7
3681,chupaya,छुपाया,6,7
3682,mangate,माँगते,6,7
3683,kasidon,कसीदों,6,7
3684,honthon,होंठों,6,7
3685,dukhaye,दुखाये,6,7
3686,sataiye,सताइये,6,7
3687,nindiya,निंदिया,7,7
3688,jhagade,झगड़े,4,7
3689,jalavon,जलवों,5,7
3690,gurdabi,गुर्दाबी,8,7
3691,chodoge,छोड़ोगे,6,7
3692,milaiye,मिलाइये,7,7
3693,reshami,रेशमी,5,7
3694,churaen,चुराएं,6,7
3695,bichaen,बिछाएं,6,7
3696,faramao,फ़रमाओ,5,7
3697,chaloge,चलोगे,5,7
3698,khinche,खींचे,5,7
3699,mujhako,मुझको,5,7
3700,nishana,निशाना,6,7
3701,likhana,लिखना,5,7
3702,girakar,गिराकर,6,7
3703,nachche,नच्चे,5,7
3704,beraham,बेरहम,5,7
3705,muzarim,मुज़रिम,6,7
3706,thodasa,थोड़ासा,6,7
3707,gunahon,ग़ुनाहों,7,7
3708,khvabon,ख्वाबों,7,7
3709,anakani,आनाकानी,7,7
3710,muqadar,मुक़द्दर,7,7
3711,sochata,सोचता,5,7
3712,kunwari,कुंवारी,7,7
3713,dishaen,दिशाएं,6,7
3714,junbash,जुँबश,5,7
3715,madhyam,मध्यम,5,7
3716,shabnam,शब्नम,5,7
3717,khilane,खिलने,5,7
3718,bhulana,भुलाना,6,7
3719,shagufa,शगूफ़ा,5,7
3720,chahati,चाहती,5,7
3721,kiranen,किरणें,6,7
3722,alankar,अलंकार,6,7
3723,pahunch,पहुँच,5,7
3724,masarur,मसरूर,5,7
3725,mastane,मस्ताने,7,7
3726,paimane,पैमाने,6,7
3727,jhumane,झूमने,5,7
3728,khushbu,खुश्बू,6,7
3729,bezuban,बेज़ुबान,7,7
3730,pinjare,पिंजरे,6,7
3731,nibhana,निभाना,6,7
3732,khumari,खुमारी,6,7
3733,bechari,बेचारी,6,7
3734,janejan,जानएजां,7,7
3735,bindiya,बिंदिया,7,7
3736,varadan,वरदान,5,7
3737,likhava,लिखवा,5,7
3738,nishane,निशाने,6,7
3739,dulahan,दुलहन,5,7
3740,botalen,बोतलें,6,7
3741,pighale,पिघले,5,7
3742,taiyari,तैयारी,6,7
3743,chalane,चलने,4,7
3744,modunga,मोड़ूँगा,7,7
3745,todunga,तोड़ूँगा,7,7
3746,hoshira,होशिरा,6,7
3747,hilamil,हिलमिल,6,7
3748,chalana,चलना,4,7
3749,chehara,चेहरा,5,7
3750,mushkil,मुश्किल,7,7
3751,musavar,मुसव्वर,7,7
3752,qashmir,क़श्मीर,6,7
3753,parabat,परबत,4,7
3754,pariyon,परियों,6,7
3755,diladar,दिलदार,6,7
3756,chainai,चैन्नई,6,7
3757,ajanabi,अजनबी,5,7
3758,mastana,मस्ताना,7,7
3759,chunate,चुनते,5,7
3760,chalake,छलके,4,7
3761,nayanan,नयनन,4,7
3762,piyalon,पियालों,7,7
3763,muhobat,मुहोब्बत,8,7
3764,bikaner,बीकानेर,7,7
3765,bachake,बचके,4,7
3766,parades,परदेस,5,7
3767,darenge,डरेंगे,6,7
3768,tirachi,तिरछी,5,7
3769,ghabara,घबरा,4,7
3770,bhaunra,भौंरा,5,7
3771,bharati,भरती,4,7
3772,jhonken,झोंकें,6,7
3773,nagapur,नागपूर,6,7
3774,shilong,शीलोंग,6,7
3775,danadan,दनादन,5,7
3776,ghirata,घिरता,5,7
3777,shadabi,शादाबी,6,7
3778,dharati,धरती,4,7
3779,mathura,मथुरा,5,7
3780,sahenge,सहेंगे,6,7
3781,nibhaen,निभाएं,6,7
3782,vasudha,वसुधा,5,7
3783,jayapur,जयपुर,5,7
3784,shiqava,शिक़वा,5,7
3785,samajho,समझो,4,7
3786,chakori,चकोरी,5,7
3787,tumhari,तुम्हरी,7,7
3788,subhaga,सुभग,4,7
3789,jhukate,झुकते,5,7
3790,yadagar,यादगार,6,7
3791,sandesa,सन्देसा,7,7
3792,najaron,नजरों,5,7
3793,laghuta,लघुता,5,7
3794,thaharo,ठहरो,4,7
3795,chumban,चुम्बन,6,7
3796,chalati,चलती,4,7
3797,kamasin,कमसीन,5,7
3798,iktiyar,इख़्तियार,8,7
3799,dushvar,दुश्वार,7,7
3800,chanati,छनती,4,7
3801,shayari,शायरी,5,7
3802,jhukati,झुकती,5,7
3803,insanon,इन्सानों,8,7
3804,dikhaya,दिखाया,6,7
3805,dikhaun,दिखाऊँ,6,7
3806,gherati,घेरती,5,7
3807,chahara,चहरा,4,7
3808,chetana,चेतना,5,7
3809,umangen,उमंगें,6,7
3810,haledil,हालएदिल,7,7
3811,samajhe,समझे,4,7
3812,gunjati,गूँजती,6,7
3813,bichare,बिचारे,6,7
3814,ranjish,रंजिश,5,7
3815,kaliyan,कलियन,5,7
3816,andhere,अन्धेरे,7,7
3817,kamoshi,ख़ामोशी,6,7
3818,barason,बरसों,5,7
3819,bandhan,बंधन,4,7
3820,dharana,धरना,4,7
3821,bagiyan,बगियन,5,7
3822,salauna,सलौना,5,7
3823,mehaman,मेहमान,6,7
3824,pancham,पंचम,4,7
3825,sharmae,शर्माए,6,7
3826,musakan,मुसकान,6,7
3827,bachale,बचाले,5,7
3828,mohabat,मोहब्बत,7,7
3829,fariyad,फ़रियाद,6,7
3830,iztirab,इज़्तिराब,8,7
3831,jhulane,झुलाने,6,7
3832,alabele,अलबेले,6,7
3833,musibat,मुसीबत,6,7
3834,majabur,मजबूर,5,7
3835,bichake,बिछाके,6,7
3836,chodega,छोड़ेगा,6,7
3837,betasir,बेतासिर,7,7
3838,palakon,पलकों,5,7
3839,madmast,मदमस्त,6,7
3840,sazegam,साज़एग़म,6,7
3841,motiyon,मोतियों,7,7
3842,mubarak,मुबारक,6,7
3843,salamat,सलामत,5,7
3844,goshida,गोशीदा,6,7
3845,bekhudi,बेखुदी,6,7
3846,akhiyon,अखियों,6,7
3847,khulati,खुलती,5,7
3848,khulate,खुलते,5,7
3849,atharah,अट्ठरह,6,7
3850,bhanvar,भँवर,4,7
3851,taqadir,तक़दीर,5,7
3852,gardish,गर्दिश,6,7
3853,askiran,आसकिरन,6,7
3854,takadir,तकदीर,5,7
3855,karunga,करुंगा,6,7
3856,panchar,पंचर,4,7
3857,prakash,प्रकाश,6,7
3858,bagicha,बगीचा,5,7
3859,vanakam,वणक्कम,6,7
3860,bhataka,भटका,4,7
3861,chalaka,छलका,4,7
3862,chameli,चमेली,5,7
3863,kamayab,कामयाब,6,7
3864,bhadake,भड़के,4,7
3865,jhakore,झकोरे,5,7
3866,beqarar,बेक़रार,6,7
3867,bhulaya,भुलय्या,7,7
3868,dhadake,धड़के,4,7
3869,bichade,बिछड़े,5,7
3870,chalang,छलाँग,5,7
3871,barasat,बरसत,4,7
3872,garajat,गरजत,4,7
3873,bichoda,बिछोड़ा,6,7
3874,jindadi,जिंदड़ी,6,7
3875,mangadi,मंगदी,5,7
3876,akulaye,अकुलाये,7,7
3877,langade,लंगदे,5,7
3878,bariyan,बारियाँ,7,7
3879,sadaran,सदरां,5,7
3880,chumane,चूमने,5,7
3881,pichche,पिछ्छे,6,7
3882,nigahen,निगाहें,7,7
3883,hansati,हँसती,5,7
3884,khincha,खींचा,5,7
3885,kahunga,कहूँगा,6,7
3886,beqasur,बेक़सूर,6,7
3887,sabkuch,सबकुछ,5,7
3888,nirdayi,निर्दयी,7,7
3889,jatayen,जतायें,6,7
3890,chalbal,छलबल,4,7
3891,layenge,लायेंगे,7,7
3892,paniyan,पाणियां,7,7
3893,anevale,आनेवाले,7,7
3894,muhabat,मुहब्बत,7,7
3895,wafayen,वफ़ायें,6,7
3896,nitivan,नीतिवान,7,7
3897,mujhase,मुझसे,5,7
3898,dekhane,देखने,5,7
3899,kahungi,कहूँगी,6,7
3900,manahus,मनहूस,5,7
3901,chahate,चाहते,5,7
3902,bhulate,भुलाते,6,7
3903,hatheli,हथेली,5,7
3904,mujhape,मुझपे,5,7
3905,machale,मचले,4,7
3906,qisamat,क़िसमत,5,7
3907,andheri,अँधेरी,6,7
3908,khansta,खांस्ता,7,7
3909,durvasa,दुर्वासा,8,7
3910,alabeli,अलबेली,6,7
3911,muskaen,मुस्काएं,8,7
3912,divaren,दीवारें,7,7
3913,hansate,हँसते,5,7
3914,sandese,संदेसे,6,7
3915,ladakon,लड़कों,5,7
3916,chamake,चमके,4,7
3917,ghumaya,घुमाया,6,7
3918,fitarat,फ़ितरत,5,7
3919,gathari,गठरी,4,7
3920,dekhake,देखके,5,7
3921,harajai,हरजाई,5,7
3922,pikchar,पिक्चर,6,7
3923,mazahab,मज़हब,4,7
3924,ghumate,घूमते,5,7
3925,bujhane,बुझाने,6,7
3926,angaron,अंगारों,7,7
3927,jhumate,झूमते,5,7
3928,angrezi,अंग्रेज़ी,8,7
3929,umariya,उमरिया,6,7
3930,ghanere,घनेरे,5,7
3931,ghanera,घनेर,4,7
3932,bhigote,भिगोते,6,7
3933,saurabh,सौरभ,4,7
3934,anajane,अनजाने,6,7
3935,sapanon,सपनों,5,7
3936,mehandi,मेहंदी,6,7
3937,rahaman,रहमान,5,7
3938,rahabar,रहबर,4,7
3939,tamasha,तमाशा,5,7
3940,chatiya,छतिया,5,7
3941,drishti,द्रिष्टी,8,7
3942,anajana,अनजाना,6,7
3943,shimale,शिमले,5,7
3944,milayen,मिलायें,7,7
3945,phukadi,फूकदी२,6,7
3946,pratham,प्रथम,5,7
3947,subahon,सुबहों,6,7
3948,yauvana,यौवना,5,7
3949,bahanen,बहनें,5,7
3950,tereyan,तेरेयाँ,7,7
3951,chanvon,छांवों,6,7
3952,kahalai,कहलाई,5,7
3953,basanti,बसन्ती,6,7
3954,hariyan,हारियाँ,7,7
3955,dukhiya,दुखिया,6,7
3956,bahanon,बहनों,5,7
3957,jamayen,जमायें,6,7
3958,kanvare,कंवारे,6,7
3959,patawar,पतवार,5,7
3960,manalun,मनालूँ,6,7
3961,tarasha,तराशा,5,7
3962,churake,चुराके,6,7
3963,kahalae,कहलाए,5,7
3964,taqazon,तक़ाज़ों,6,7
3965,abhinay,अभिनय,5,7
3966,hamesha,हमेशा,5,7
3967,janakar,जानकर,5,7
3968,lalache,ललचे,4,7
3969,nazaren,नज़रें,5,7
3970,dikhate,दिखाते,6,7
3971,todenge,तोड़ेंगे,7,7
3972,vadiyan,वादियां,7,7
3973,rakhane,रखने,4,7
3974,jhatake,झटके,4,7
3975,bhishan,भीशण,4,7
3976,karavan,कारवां२,7,7
3977,thamaun,थमाऊँ,5,7
3978,chaiyan,छैयां,5,7
3979,muskara,मुस्करा,7,7
3980,anahoni,अनहोनी,6,7
3981,chadaye,चड़ाये,5,7
3982,naqabon,नक़ाबों,6,7
3983,sochana,सोचना,5,7
3984,sochane,सोचने,5,7
3985,babulon,बबूलों,6,7
3986,sochate,सोचते,5,7
3987,tarasen,तरसें,5,7
3988,galiyan,गलियाँ,6,7
3989,pagalon,पागलों,6,7
3990,chamaka,चमका,4,7
3991,simozar,सीमओज़र,6,7
3992,kiranon,किरणों,6,7
3993,chalate,चलते,4,7
3994,chedegi,छेड़ेगी,6,7
3995,beniyaz,बेनियाज़,7,7
3996,adbhuth,अद्भुत्,7,7
3997,shaitan,शैतान,5,7
3998,ubalate,उबलते,5,7
3999,rahenge,रहेंगे,6,7
4000,chanake,छनके,4,7
4001,dikhaye,दिखाये,6,7
4002,tamashe,तमाशे,5,7
4003,sachche,सच्चे,5,7
4004,tiranga,तिरंगा,6,7
4005,kushabu,ख़ुशबू,5,7
4006,marenge,मरेंगे,6,7
4007,nigahon,निगाहों,7,7
4008,payalen,पायलें,6,7
4009,kataren,कतारें,6,7
4010,banenge,बनेंगे,6,7
4011,nachati,नाचती,5,7
4012,mahabub,महबूब,5,7
4013,chaunke,चौंके,5,7
4014,ujiyare,उजियारे,7,7
4015,dafatar,दफ़तर,4,7
4016,khatola,खटोला,5,7
4017,bikhari,बिखरी,5,7
4018,chupake,चुपके,5,7
4019,rusavai,रुसवाई,6,7
4020,chupane,छुपाने,6,7
4021,jhumake,झुमके,5,7
4022,chutaki,चुटकी,5,7
4023,rasamon,रसमों,5,7
4024,apanata,अपनाता,6,7
4025,qasamon,क़समों,5,7
4026,dukhada,दुखड़ा,5,7
4027,takarar,तकरार,5,7
4028,mushqil,मुश्क़िल,7,7
4029,tanahai,तनहाई,5,7
4030,kinaron,किनारों,7,7
4031,janiyan,जनियाँ,6,7
4032,bolunga,बोलूँगा,7,7
4033,alabela,अलबेला,6,7
4034,batiyan,बतियाँ,6,7
4035,lautati,लौटती,5,7
4036,beimani,बेईमानी,7,7
4037,balaiya,बलैया,5,7
4038,mahasus,महसूस,5,7
4039,chahata,चाहत,4,7
4040,rachata,रचाता,5,7
4041,azamana,आज़माना,6,7
4042,rakhiyo,रखियो,5,7
4043,laharen,लहरें,5,7
4044,dekhoge,देखोगे,6,7
4045,muskaya,मुस्काया,8,7
4046,chaliye,चलिये,5,7
4047,nameali,नामएअली,7,7
4048,khaiyan,खाइयाँ,6,7
4049,alavida,अलविदा,6,7
4050,ridarde,रिदर्दे,7,7
4051,masumsi,मासूमसी,7,7
4052,bachcha,बच्चा,5,7
4053,jhukake,झुकके,5,7
4054,tohamat,तोहमत,5,7
4055,batayen,बतायें,6,7
4056,muktari,मुख़्तारी,8,7
4057,dorahon,दोराहों,7,7
4058,panjawa,पंजवा,5,7
4059,damadam,दमादम,5,7
4060,chabili,छबीली,5,7
4061,sindadi,सिंदड़ी,6,7
4062,birahan,बिरहन,5,7
4063,dukanon,दूकानों,7,7
4064,sukhaya,सुखाया,6,7
4065,talavar,तलवार,5,7
4066,sarakar,सरकार,5,7
4067,matalab,मतलब,4,7
4068,hasinon,हसीनों,6,7
4069,sambhal,सम्भाल,6,7
4070,dikhane,दिखाने,6,7
4071,bahakar,बहाकर,5,7
4072,chudana,छुड़ाना,6,7
4073,justaju,जुस्तजू,7,7
4074,imtahan,इम्तहान,7,7
4075,jadugar,जादुगर,6,7
4076,ashiyan,आशियां,6,7
4077,jhukane,झुकाने,6,7
4078,bharake,भरके,4,7
4079,nikhara,निखरा,5,7
4080,bikhara,बिखरा,5,7
4081,kunedil,ख़ूनएदिल,7,7
4082,shikari,शिकारी,6,7
4083,akhiyan,अखियां,6,7
4084,bandagi,बंदगी,5,7
4085,haqiqat,हक़ीक़त,5,7
4086,churane,चुराने,6,7
4087,chalegi,चलेगी,5,7
4088,pinjara,पिंजरा,6,7
4089,bahalao,बहलाओ,5,7
4090,auratan,औरतन,4,7
4091,tukadon,टुकड़ों,6,7
4092,upadesh,उपदेश,5,7
4093,khilati,खिलती,5,7
4094,jhukana,झुकाना,6,7
4095,sarathi,सारथी,5,7
4096,khapaya,खपाया,5,7
4097,bhulane,भूलने,5,7
4098,badhata,बढ़ता,4,7
4099,dropadi,द्रोपदी,7,7
4100,khelana,खेलना,5,7
4101,sanware,साँवरे,6,7
4102,barasin,बरसीं,5,7
4103,krishna,कृष्ण,5,7
4104,duniyan,दुनियाँ,7,7
4105,hazaron,हज़ारों,6,7
4106,jalenge,जलेंगे,6,7
4107,bekarar,बेकरार,6,7
4108,kahenge,कहेंगे,6,7
4109,nariyon,नारियों,7,7
4110,jhankar,झंकार,5,7
4111,hansaye,हँसाये,6,7
4112,janavar,जानवर,5,7
4113,kandhon,कंधों,5,7
4114,kasamon,कसमों,5,7
4115,chainya,छैंया,5,7
4116,furaqat,फ़ुरक़त,5,7
4117,bhakton,भक्तों,6,7
4118,puchate,पूछते,5,7
4119,darshan,दर्शन,5,7
4120,lagatin,लगतीं,5,7
4121,ghataon,घटाओं,5,7
4122,dekhate,देखते,5,7
4123,khencha,खेंचा,5,7
4124,gamedil,ग़मएदिल,6,7
4125,gujarat,गुजरात,6,7
4126,shikave,शिकवे,5,7
4127,mastani,मस्तानी,7,7
4128,kharabi,खराबी,5,7
4129,khazane,खज़ाने,5,7
4130,gumasum,गुमसुम,6,7
4131,sharabi,शराबी,5,7
4132,bechain,बेचैन,5,7
4133,payenge,पायेंगे,7,7
4134,dekhana,देखना,5,7
4135,jhumati,झूमती,5,7
4136,sikhaya,सिखाया,6,7
4137,rahaten,रहतें,5,7
4138,mahaman,महमान,5,7
4139,bharosa,भरोसा,5,7
4140,dhalate,ढलते,4,7
4141,karungi,करूंगी,6,7
4142,hindola,हिंडोला,7,7
4143,hasarat,हसरत,4,7
4144,vidhata,विधाता,6,7
4145,andhera,अँधेरा,6,7
4146,bechara,बेचारा,6,7
4147,asamani,आसमानी,6,7
4148,bharana,भरना,4,7
4149,ratiyan,रतियाँ,6,7
4150,sachcha,सच्चा,5,7
4151,jhukaye,झुकाये,6,7
4152,makanon,मकानों,6,7
4153,lubhani,लुभानी,6,7
4154,jayenge,जायेंगे,7,7
4155,khaenge,खाएँगे,6,7
4156,mangane,माँगने,6,7
4157,gunjata,गूँजता,6,7
4158,dikhaen,दिखाएँ,6,7
4159,rakhana,रखना,4,7
4160,badhane,बढ़ने,4,7
4161,bharane,भरने,4,7
4162,ghataen,घटाएं,5,7
4163,bangali,बंगाली,6,7
4164,ladiyan,लड़ियाँ,6,7
4165,tamacha,तमाचा,5,7
4166,lajavab,लाजवाब,6,7
4167,patakha,पटाखा,5,7
4168,muskaye,मुस्काये,8,7
4169,bharate,भरते,4,7
4170,khelati,खेलती,5,7
4171,dhamaka,धमाका,5,7
4172,ganimat,ग़नीमत,5,7
4173,balakha,बलखा,4,7
4174,khazana,खज़ाना,5,7
4175,ghatati,घटती,4,7
4176,likhane,लिखने,5,7
4177,sunayen,सुनायें,7,7
4178,sulaghe,सुलघे,5,7
4179,badhati,बढ़ती,4,7
4180,bahalae,बहलाए,5,7
4181,churaye,चुराये,6,7
4182,khiladi,खिलाड़ि,6,7
4183,asarani,असरानी,6,7
4184,bachana,बचना,4,7
4185,panjabi,पंजाबी,6,7
4186,maratha,मराठा,5,7
4187,chalibe,चलिबे,5,7
4188,samadhi,समाधि,5,7
4189,diwaren,दीवरें,6,7
4190,bharpur,भर्पूर,6,7
4191,chalani,छलनी,4,7
4192,karenge,करेंगे,6,7
4193,mirachi,मिरछी,5,7
4194,daraegi,डराएगी,6,7
4195,menhadi,मेंहदी,6,7
4196,tabiyat,तबियत,5,7
4197,chahane,चाहने,5,7
4198,tairate,तैरते,5,7
4199,paesaqi,पाएसाक़ी,7,7
4200,hajamat,हजामत,5,7
4201,bichaye,बिछाये,6,7
4202,laharon,लहरों,5,7
4203,tabasum,तबस्सुम,7,7
4204,atejate,आतेजाते,7,7
4205,bhadaki,भड़की,4,7
4206,rachana,रचना,4,7
4207,maikwar,मैख़्वार,7,7
4208,phirate,फिरते,5,7
4209,bekabar,बेख़बर,5,7
4210,kholega,खोलेगा,6,7
4211,phulawa,फुलवा,5,7
4212,muskana,मुस्काना,8,7
4213,chandan,चन्दन,5,7
4214,rukenge,रुकेंगे,7,7
4215,samajhi,समझी,4,7
4216,jayengi,जायेंगी,7,7
4217,anejane,आनेजाने,7,7
4218,thukara,ठुकरा,5,7
4219,hamadam,हमदम,4,7
4220,palaken,पलकें,5,7
4221,badanam,बदनाम,5,7
4222,phirati,फिरती,5,7
4223,pukaren,पुकारें,7,7
4224,khilata,खिलाता,6,7
4225,karavat,करवट,4,7
4226,sadiyon,सदियों,6,7
4227,jiyenge,जियेंगे,7,7
4228,thikana,ठिकाना,6,7
4229,jhalaka,झलका,4,7
4230,nayanon,नयनों,5,7
4231,sachchi,सच्ची,5,7
4232,namabar,नामाबर,6,7
4233,mitenge,मिटेंगे,7,7
4234,uthenge,उठेंगे,6,7
4235,nashile,नशीले,5,7
4236,jagamag,जगमग,4,7
4237,badhaye,बढ़ाये,5,7
4238,khilaye,खिलाये,6,7
4239,bujhata,बुझता,5,7
4240,ulajhan,उलझन,4,7
4241,thikane,ठिकाने,6,7
4242,bikhere,बिखेरे,6,7
4243,dikhala,दिखला,5,7
4244,tarasae,तरसाए,5,7
4245,hiraday,हिरदय,5,7
4246,papiyan,पप्पियाँ,8,7
4247,vapiyan,वप्पियाँ,8,7
4248,gupchup,गुपचुप,6,7
4249,bhajate,भजते,4,7
4250,mundeya,मुंडेया,7,7
4251,afasane,अफ़साने,6,7
4252,sansari,सन्सारी,7,7
4253,karange,करांगे,6,7
4254,tujhase,तुझसे,5,7
4255,bhanwar,भँवर,4,7
4256,nishani,निशानी,6,7
4257,chalaen,चलाएँ,5,7
4258,papiyon,पापियों,7,7
4259,chupaye,छुपाये,6,7
4260,intazar,इंतज़ार,6,7
4261,churaya,चुराया,6,7
4262,diwaron,दीवारों,7,7
4263,tujhape,तुझपे,5,7
4264,qasamen,क़समें,5,7
4265,chehare,चेहरे,5,7
4266,muskura,मुस्कुरा,8,7
4267,kisalie,किसलिए,6,7
4268,bansuri,बाँसुरी,7,7
4269,koharam,कोहराम,6,7
4270,hawayen,हवायें,6,7
4271,bujhati,बुझती,5,7
4272,sarahun,सराहूं,6,7
4273,aitabar,ऐतबार,5,7
4274,nakhare,नखरे,4,7
4275,dilabar,दिलबर,5,7
4276,shankar,शंकर,4,7
4278,karengi,करेंगी,6,7
4279,anguthi,अँगूठी,6,7
4280,gulshan,गुल्शन,6,7
4281,trishna,त्रिश्ना,8,7
4282,qadamon,क़दमों,5,7
4283,mulaqat,मुलाक़ात,7,7
4284,baragad,बरगद,4,7
4286,puravai,पुरवाई,6,7
4287,khamosh,खामोश,5,7
4288,pathara,पठरा,4,7
4289,badhana,बढ़ाना,5,7
4290,roshani,रोशनी,5,7
4291,mulakat,मुलाकात,7,7
4293,jhuthon,झूठों,5,7
4294,kasamen,कसमें,5,7
4295,banunga,बनूँगा,6,7
4296,nagamen,नगमें,5,7
4297,duriyan,दूरियाँ,7,7
4298,jitenge,जीतेंगे,7,7
4299,rishton,रिश्तों,7,7
4300,hangame,हंगामे,6,7
4301,chaunko,चौंको,5,7
4302,sundari,सुन्दरी,7,7
4303,faisala,फ़ैसला,5,7
4304,harenge,हारेंगे,7,7
4305,hausala,हौसला,5,7
4306,subahen,सुबहें,6,7
4307,hairani,हैरानी,6,7
4308,bachane,बचाने,5,7
4309,janeman,जानएमन,6,7
4310,savalon,सवालों,6,7
4311,bulabul,बुलबुल,6,7
4312,tasavur,तसव्वुर,7,7
4313,chodake,छोड़के,5,7
4314,hararat,हरारत,5,7
4315,haradam,हरदम,4,7
4316,majanun,मजनूं,5,7
4317,nagahon,नगाहों,6,7
4318,kushiyon,ख़ुशियों,7,8
4319,jusataju,जुसतजू,6,8
4320,majadhar,मजधार,5,8
4321,janevafa,जानएवफ़ा,7,8
4322,tujhamen,तुझमें,6,8
4323,mujhamen,मुझमें,6,8
4324,sudhbudh,सुधबुध,6,8
4325,badalegi,बदलेगी,6,8
4326,saramaye,सरमाये,6,8
4327,pareshan,परेशान,6,8
4328,bhanware,भँवरे,5,8
4329,uthaenge,उठाएँगे,7,8
4330,jiwanjal,जीवनजल,6,8
4331,sukhdukh,सुखदुख,6,8
4332,tezitezi,तेज़ीतेज़ी,8,8
4333,shukriya,शुक्रिया,8,8
4334,jhikjhik,झिकझिक,6,8
4335,tadapata,तड़पता,5,8
4336,guzarane,गुज़रने,6,8
4337,palataya,पलटाया,6,8
4338,payaliya,पायलिया,7,8
4339,chudiyon,चूड़ियों,7,8
4340,mastiyan,मस्तियाँ,8,8
4341,dardedil,दर्दएदिल,8,8
4342,phulphal,फूलफल,5,8
4343,garmiyon,गर्मियों,8,8
4344,mahakati,महकती,5,8
4345,ghunghar,घूँघर,5,8
4346,dilawale,दिलवाले,7,8
4347,rimajhim,रिमझिम,6,8
4348,badhakar,बढ़कर,4,8
4349,patajhad,पतझड़,4,8
4350,ganapati,गणपति,5,8
4351,chupayen,छुपायें,7,8
4352,jhumenge,झूमेंगे,7,8
4353,dilazada,दिलज़दा,6,8
4354,chalenge,चलेंगे,6,8
4355,chashmak,चश्मक,5,8
4356,matawale,मतवाले,6,8
4357,kamariya,कमरिया,6,8
4358,chananan,छननन,4,8
4359,javidani,जाविदानी,8,8
4360,chaurahe,चौराहे,6,8
4361,bandhaun,बँधाऊँ,6,8
4362,laharaya,लहराया,6,8
4363,shararat,शरारत,5,8
4364,jhumakar,झूमकर,5,8
4365,pratipal,प्रतिपाल,8,8
4366,raghuwar,रघुवर,5,8
4367,thamenge,थामेंगे,7,8
4368,maharani,महारानि,7,8
4369,daridari,डारीडारी,8,8
4370,shabanam,शबनम,4,8
4371,chanchal,चंचल,4,8
4372,gudagudi,गुदगुदी,7,8
4373,manamani,मनमानी,6,8
4374,muskarae,मुस्कराए,8,8
4375,balihari,बलिहारी,7,8
4376,sambhale,सम्भाले,7,8
4377,sunisuni,सूनीसूनी,8,8
4378,ankhiyan,अँखियाँ,7,8
4379,sajaniya,सजनिया,6,8
4380,zalazala,ज़लज़ला,5,8
4381,bulaungi,बुलाऊंगी,8,8
4382,sukumari,सुकुमारी,8,8
4383,dukhadon,दुखड़ों,6,8
4384,dahashat,दहशत,4,8
4385,bhagawan,भगवान,5,8
4386,parawana,परवाना,6,8
4387,chupaiyo,छुपाइयो,7,8
4388,sharifon,शरीफ़ों,6,8
4389,biyahegi,बियाहेगी,8,8
4390,dinbadin,दिनबदिन,7,8
4391,bajebaje,बाजेबाजे,8,8
4392,takaraen,टकराएं,6,8
4393,chanakai,छनकाई,5,8
4394,bharbhar,भरभर,4,8
4395,jhumjhum,झूमझूम,6,8
4396,yamayama,यम्मायम्मा,10,8
4397,dharitri,धरित्री,7,8
4398,sambhalo,सम्भालो,7,8
4399,pahunche,पहुंचे,6,8
4400,khilaune,खिलौने,6,8
4401,paravane,परवाने,6,8
4402,dikhalai,दिखलाई,6,8
4403,chalakai,छलकाई,5,8
4404,dekhunga,देखूँगा,7,8
4405,chupchup,चुपचुप,6,8
4406,nagariya,नगरिया,6,8
4407,faizyabi,फ़ैज़याबी,7,8
4408,rajiraji,राजीराजी,8,8
4409,trahimam,त्राहिमाम,9,8
4410,pahunchi,पहुँची,6,8
4411,badanami,बदनामी,6,8
4412,batalaye,बतलाये,6,8
4413,rusvaion,रुस्वाइओं,9,8
4414,chodenge,छोड़ेंगे,7,8
4415,abhigyan,अभिग्यान,8,8
4416,charakha,चरखा,4,8
4417,sikandar,सिकन्दर,7,8
4418,natakhat,नटखट,4,8
4419,kilakari,किलकारी,7,8
4420,dushyant,दुष्यन्त,8,8
4421,tadapane,तड़पने,5,8
4422,sachchai,सच्चाई,6,8
4423,gandharv,गन्धर्व,7,8
4424,prasthan,प्रस्थान,8,8
4425,shapvash,शाप्वष,6,8
4426,paravana,परवाना,6,8
4427,dilaruba,दिलरुबा,7,8
4428,hatohato,हटोहटो,6,8
4429,pyarpyar,प्यारप्यार,10,8
4430,gujariya,गुजरिया,7,8
4431,kalikali,कालिकाली,8,8
4432,sharamai,शरमाई,5,8
4433,madamati,मदमाती,6,8
4434,puripuri,पूरीपूरी,8,8
4435,tarasana,तरसाना,6,8
4436,dahakate,दहकते,5,8
4437,jhukaiye,झुकाइये,7,8
4438,ujadakar,उजड़कर,5,8
