,hi-en,hi,len-hi,len-hi-en
1012,poo,पू,2,3
1013,kua,कुआ,3,3
1014,web,वेब,3,3
1015,ran,रण,2,3
1016,eid,ईद,2,3
1017,hmr,हॅमर,4,3
1018,sts,एसटीएस,6,3
1019,gai,गई,2,3
1020,tap,ताप,3,3
1021,saa,सा,2,3
1022,hes,हेस,3,3
1023,tra,टीआरए,5,3
1024,tpi,टीपीआई,6,3
1025,god,गोद,3,3
1026,rey,रे,2,3
1027,foz,फोज,3,3
1028,fps,एफपीएस,6,3
1029,fpu,एफपीयू,6,3
1030,tpd,टीपीडी,6,3
1031,tpa,टीपीए,5,3
1032,rij,रिज,3,3
1033,keb,केब,3,3
1034,frc,एफआरसी,6,3
1035,inn,इन,2,3
1036,alc,एएलसी,5,3
1037,fem,फेम,3,3
1038,fnc,एफएनसी,6,3
1039,man,माँ,3,3
1040,vcd,वीसीडी,6,3
1041,zee,ज़ी,2,3
1042,vcf,वीसीएफ,6,3
1043,khn,खून,3,3
1044,vcs,वीसीएस,6,3
1045,vda,वीडीए,5,3
1046,suj,सूज,3,3
1047,mei,में,3,3
1048,vdu,वीडीयू,6,3
1049,lal,लाल,3,3
1050,flt,फ्लाइट,6,3
1051,flu,फ़्लू,5,3
1052,avm,एवम,3,3
1053,vec,वीईसी,5,3
1054,eli,एली,3,3
1055,erd,एरड,3,3
1056,lig,लीग,3,3
1057,flv,एफ़एलवी,7,3
1058,fly,फ्लाई,5,3
1059,fmc,एफएमसी,6,3
1060,fmd,एफएमडी,6,3
1061,pik,पिक,3,3
1062,fms,एफएमएस,6,3
1063,fmt,एफएमटी,6,3
1064,hoe,होए,3,3
1065,moz,मोज़,4,3
1066,tin,टिन,3,3
1067,mid,मिड,3,3
1068,ker,केर,3,3
1069,mdt,एमडीटी,6,3
1070,nnp,एनएनपी,6,3
1071,roo,रू,2,3
1072,mdu,एमडीयू,6,3
1073,imp,आईएमपी,6,3
1074,nmm,एनएमएम,6,3
1075,mea,एमईए,4,3
1076,who,वही,3,3
1077,jyo,ज्यों,5,3
1078,nlm,एनएलएम,6,3
1079,aye,एथे,3,3
1080,nld,एनएलडी,6,3
1081,tyo,त्यों,5,3
1082,nkn,एनकेएन,6,3
1083,ayn,अयान,4,3
1084,dur,दूर,3,3
1085,nix,निक्स,5,3
1086,sud,सुड,3,3
1087,niv,एनआईवी,6,3
1088,why,वाय,3,3
1089,dah,करौली,5,3
1090,was,लगा,3,3
1091,sla,एसएलए,5,3
1092,mec,एमईसी,5,3
1093,noa,नोआ,3,3
1094,imr,आईएमआर,6,3
1095,teg,तेग,3,3
1096,mds,एमडीएस,6,3
1097,spm,एसपीएम,6,3
1098,mcu,एमसीयू,6,3
1099,ils,आईएलएस,6,3
1100,mcx,एमसीएक्स,8,3
1101,ane,आने,3,3
1102,mda,एमडीए,5,3
1103,mdb,एमडीबी,6,3
1104,haq,हक,2,3
1105,gir,गिर,3,3
1106,mdg,एमडीजी,6,3
1107,xul,एक्सयूएल,8,3
1108,mdi,एमडीआई,6,3
1109,ima,इमा,3,3
1110,mdm,एमडीएम,6,3
1111,non,नान,3,3
1112,bab,बाब,3,3
1113,mdn,एमडीएन,6,3
1114,mdp,एमडीपी,6,3
1115,mir,मीर,3,3
1116,imd,आईएमडी,6,3
1117,ime,आईएमई,5,3
1118,imf,आइएमएफ,6,3
1119,img,आइएमजी,6,3
1120,bia,बिअ,3,3
1121,tim,टिम,3,3
1122,imi,आईएमई,5,3
1123,awt,एवीटी,5,3
1124,ims,आईएमएस,6,3
1125,ina,आईएनए,5,3
1126,heg,हेग,3,3
1127,nih,एनआईएच,6,3
1128,doe,डो,2,3
1129,tdm,टीडीएम,6,3
1130,aul,अवुल,4,3
1131,nur,नूर,3,3
1132,kob,कोब,3,3
1133,xia,ज़िया,4,3
1134,tdf,टीडीएफ़,7,3
1135,nif,एनआईएफ,6,3
1136,nid,एनआईडी,6,3
1137,yah,यह,2,3
1138,tdc,टीडीसी,6,3
1139,dwr,द्वारा,6,3
1140,tcs,टीसीएस,6,3
1141,tcp,टीसीपी,6,3
1142,pwr,पर,2,3
1143,aav,ऑव,2,3
1144,tcm,टीसीएम,6,3
1145,gam,ग़म,2,3
1146,mee,में,3,3
1147,tcl,टीसीएल,6,3
1148,nic,एनआईसी,6,3
1149,nib,निब,3,3
1150,zip,ज़िप,4,3
1151,aup,एयूपी,5,3
1152,tdn,टीडीएन,6,3
1153,xps,एक्सपीएस,8,3
1154,tdr,टीडीआर,6,3
1155,udy,उदय,3,3
1156,inc,आइएनसी,6,3
1157,zid,ज़िद,3,3
1158,how,कैसे,4,3
1159,hal,हल,2,3
1160,kis,किस,3,3
1161,lya,क्या,4,3
1162,uri,उरी,3,3
1163,avs,एवीएस,5,3
1164,aai,आई,2,3
1165,avr,अवीआर,5,3
1166,avl,एवीएल,5,3
1167,mcs,एमसीएस,6,3
1168,avi,अवि,3,3
1169,avc,एवीसी,5,3
1170,med,मेड,3,3
1171,nin,एनआईएन,6,3
1172,lon,लोन,3,3
1173,loj,लोज,3,3
1174,agc,एजीसी,5,3
1175,wig,विग,3,3
1176,ded,डेड,3,3
1177,dal,डॉल,3,3
1178,pae,पाए,3,3
1179,dha,था,2,3
1180,tds,टीडीएस,6,3
1181,sol,साल,3,3
1182,nia,एनआईए,5,3
1183,jal,जल,2,3
1184,ski,स्की,4,3
1185,jil,ज़िले,5,3
1186,ido,ईदो,3,3
1187,abd,अब्द,4,3
1188,gra,ग्र,3,3
1189,idr,आईडीआर,6,3
1190,ids,आईडी,4,3
1191,nvs,एनवी,4,3
1192,nvm,एनवीएम,6,3
1193,wes,वेस,3,3
1194,idu,आईडीयू,6,3
1195,iec,आईईसी,5,3
1196,abc,एबीसी,5,3
1197,iem,आईईएम,5,3
1198,ies,आईईएस,5,3
1199,nut,नुत,3,3
1200,aah,आह,2,3
1201,six,सिक्स,5,3
1202,mba,एमबीए,5,3
1203,ifd,आईएफडी,6,3
1204,wen,वेन,3,3
1205,mit,मिट,3,3
1206,ifl,आईएफएल,6,3
1207,mbp,एमबीपी,6,3
1208,num,न्यूम,5,3
1209,ifs,आइएफएस,6,3
1210,nac,एनएसी,5,3
1211,ige,आइजी,4,3
1212,cat,बिल्ली,6,3
1213,idl,आईडीएल,6,3
1214,icb,आईसीबी,6,3
1215,tad,टैड,3,3
1216,tek,टेक,3,3
1217,icf,आईसीएफ,6,3
1218,aam,आम,2,3
1219,dho,धो,2,3
1220,icm,आईसीएम,6,3
1221,biz,बिज,3,3
1222,aae,आए,2,3
1223,tod,तोड़,3,3
1224,icr,आईसीआर,6,3
1225,ics,आईसीएस,6,3
1226,tue,मंगल,4,3
1227,ict,आईसीटी,6,3
1228,pep,पेप,3,3
1229,ida,आईडीए,5,3
1230,wei,वेई,3,3
1231,ide,आईडीई,5,3
1232,uss,उस,2,3
1233,eye,लोचन,4,3
1234,saj,सज,2,3
1235,tej,तेज,3,3
1236,idf,आईडीएफ,6,3
1237,idi,आईडीआई,6,3
1238,maa,माँ,3,3
1239,evm,एवं,3,3
1240,nuh,नूह,3,3
1241,nad,नाद,3,3
1242,rup,रूप,3,3
1243,npr,एनपीआर,6,3
1244,deb,डेव,3,3
1245,ska,स्का,4,3
1246,iil,आईआईएल,6,3
1247,npk,एनपीके,6,3
1248,iim,आईआईएम,6,3
1249,mcf,एमसीएफ,6,3
1250,npe,एनपीई,5,3
1251,iip,आइआइपी,6,3
1252,iis,आईआईएस,6,3
1253,ann,एन्न,4,3
1254,npc,एनपीसी,6,3
1255,npa,एनपीए,5,3
1256,iit,आईआईटी,6,3
1257,wet,वेट,3,3
1258,bud,कली,3,3
1259,lie,लिए,3,3
1260,iku,इकु,3,3
1261,syr,सिर,3,3
1262,ild,आईएलडी,6,3
1263,tau,ताऊ,3,3
1265,ilf,आईएलएफ,6,3
1266,ili,इली,3,3
1267,has,हँस,3,3
1268,alp,अल्प,4,3
1269,nps,एनपीएस,6,3
1270,mcd,एमसीडी,6,3
1271,npv,एनपीवी,6,3
1272,mbr,एमबीआर,6,3
1273,mca,एमसीए,5,3
1274,dar,डर,2,3
1275,ntt,एनटीटी,6,3
1276,mcc,एमसीसी,6,3
1277,ntr,एनटीआर,6,3
1278,ntp,एनटीपी,6,3
1279,ntm,एनटीएम,6,3
1280,eve,देवी,4,3
1281,nth,एनटीएच,6,3
1282,nss,एनएसएस,6,3
1283,koo,को,2,3
1284,ill,इल्लत,5,3
1285,nsi,एनएसआई,6,3
1286,ihe,आईएचई,5,3
1287,nse,एनएसई,5,3
1288,ihm,आईएचएम,6,3
1289,bas,बस,2,3
1290,nsc,एनएससी,6,3
1291,nrm,एनआरएम,6,3
1292,iid,आईआईडी,6,3
1293,nri,एनआरआई,6,3
1294,nyu,न्यू,4,3
1295,nre,एनआरई,5,3
1296,gil,गिल,3,3
1297,nrc,एनआरसी,6,3
1298,nsg,एनएसजी,6,3
1299,nhs,एनएचएस,6,3
1300,nhm,एनएचएम,6,3
1301,att,एटीटी,5,3
1302,zia,ज़िया,5,3
1303,ars,आर्स,4,3
1304,sna,एसएनए,5,3
1305,arp,एआरपी,5,3
1306,nat,नैट,3,3
1307,hui,हुई,3,3
1308,spv,एसपीवी,6,3
1309,hue,हुए,3,3
1311,ism,आईएसएम,6,3
1312,ark,आर्क,4,3
1313,dum,डम,2,3
1314,arj,एआरजे,5,3
1315,iso,आईसो,4,3
1316,abu,आबु,3,3
1317,bin,बिन,3,3
1318,spu,एसपीयु,6,3
1319,isp,आईएसपी,6,3
1320,kah,कह,2,3
1321,arg,आर्ग,4,3
1322,arf,एआरएफ,5,3
1323,zfs,जेडएफएस,7,3
1324,gau,गाऊ,3,3
1325,til,तिल,3,3
1326,dun,दूं,3,3
1327,nab,बन,2,3
1328,tha,था,2,3
1329,isd,आईएसडी,6,3
1331,ips,आइपीएस,6,3
1332,zen,ज़ेन,4,3
1333,ipv,आइपीवी,6,3
1334,hay,हाय,3,3
1335,xen,ज़ेन,4,3
1336,ala,अल्ला,5,3
1337,kho,खो,2,3
1338,zig,जिग,3,3
1339,asa,आसा,3,3
1340,xbm,एक्सबीएम,8,3
1341,irc,आईआरसी,6,3
1342,sml,एसएमएल,6,3
1343,arv,एआरवी,5,3
1344,iri,आईआरआई,6,3
1345,ems,इम्स,4,3
1346,woe,वाए,3,3
1347,boo,बू,2,3
1348,tak,तक,2,3
1349,fen,फेन,3,3
1350,irm,आईआरएम,6,3
1351,sql,एसक्यूएल,8,3
1352,geb,ज़ेव,3,3
1353,irs,आईआरएस,6,3
1354,sau,सौ,2,3
1355,sms,एसएमएस,6,3
1356,rah,रह,2,3
1357,ank,अंक,3,3
1358,wye,वाये,4,3
1359,itb,आईटीबी,6,3
1360,run,चला,3,3
1361,jae,जाए,3,3
1362,ltd,लिमिटेड,7,3
1363,apt,एपीटी,5,3
1364,fun,फन,2,3
1365,aps,एपीएस,5,3
1366,dua,दुआ,3,3
1368,thi,थी,2,3
1369,pai,पाई,3,3
1370,bup,बुप,3,3
1371,sid,सिड,3,3
1372,app,एप्प,4,3
1373,ofa,ऑफ़,3,3
1374,apm,एपीएम,5,3
1375,apl,एपीएल,5,3
1376,apj,एपीजे,5,3
1377,soh,सोह,3,3
1378,api,अपि,3,3
1379,mfp,एमएफपी,6,3
1380,aph,एपीएच,5,3
1381,apg,एपीजी,5,3
1382,rhe,रहे,3,3
1383,spp,एसपीपी,6,3
1384,koi,कोई,3,3
1385,sao,साओ,3,3
1386,usi,उसी,3,3
1387,mam,माँ,3,3
1388,apu,अपु,3,3
1389,box,बॉक्स,5,3
1390,itc,आईटीसी,6,3
1391,itd,आईटीडी,6,3
1392,arc,आर्क,4,3
1393,raz,राज़,3,3
1394,iti,आईटीआई,6,3
1395,arb,अरब,3,3
1396,mod,मोड़,3,3
1397,aen,आएं,3,3
1398,nap,एनएपी,5,3
1399,itp,आईटीपी,6,3
1400,itr,आईटीआर,6,3
1401,ipr,आईपीआर,6,3
1402,han,हां,3,3
1403,itu,आईटीयू,6,3
1404,syn,सिन,3,3
1405,ten,तो,2,3
1406,kub,ख़ूब,3,3
1407,yar,यार,3,3
1408,fok,फोक,3,3
1409,ivo,इवा,3,3
1410,ivy,आइवी,4,3
1411,ara,आरा,3,3
1412,tho,थोक,3,3
1413,aya,आया,3,3
1414,meo,मेव,3,3
1415,ahi,कहि,3,3
1416,ase,असें,4,3
1417,wad,वाड,3,3
1418,asf,एएसएफ,5,3
1419,sri,एसआरआइ,6,3
1420,slp,एसएलपी,6,3
1421,slr,एसएलआर,6,3
1422,nes,एनईएस,5,3
1423,har,हर,2,3
1424,pam,पम,2,3
1425,pit,पिट,3,3
1426,inr,आईएनआर,6,3
1427,ins,आईएनएस,6,3
1428,xml,एक्सएमएल,8,3
1429,ner,एनईआर,5,3
1430,kha,खा,2,3
1431,tir,तीर,3,3
1432,fon,फोन,3,3
1433,tax,टैक्स,5,3
1434,xmi,एक्सएमआई,8,3
1435,ast,एएसटी,5,3
1436,lta,एलटीए,5,3
1438,xin,शिन,3,3
1439,its,अपने,4,3
1440,own,दम,2,3
1441,neo,नियो,4,3
1442,int,इंट,3,3
1443,raw,रॉ,2,3
1444,adi,आड़ी,3,3
1445,atc,एटीसी,5,3
1446,atf,एटीएफ,5,3
1447,inm,आईएनएम,6,3
1448,ats,एटीएस,5,3
1449,nhb,एनएचबी,6,3
1450,kyo,क्यों,5,3
1451,tcd,टीसीडी,6,3
1452,ngp,एनजीपी,6,3
1453,ngc,एनजीसी,6,3
1454,nga,न्गा,4,3
1455,atr,एटीआर,5,3
1456,nfs,एनएफएस,6,3
1457,nfe,एनएफई,5,3
1458,atp,एटीपी,5,3
1459,nfc,एनएफसी,6,3
1460,xim,एक्सआईएम,8,3
1461,ing,आईएनजी,6,3
1463,ocr,ओसीआर,5,3
1464,atm,एटीएम,5,3
1465,cel,सेल,3,3
1466,met,मेट,3,3
1467,ini,आईएनआई,6,3
1468,kak,ख़ाक,3,3
1469,xmp,एक्सएमपी,8,3
1470,ink,इंक,3,3
1471,yun,यूँ,3,3
1472,aud,औद,2,3
1473,arm,ऑरम,3,3
1474,xpm,एक्सपीएम,8,3
1475,ica,आईसीए,5,3
1476,gar,गर,2,3
1477,oye,ओये,3,3
1478,inv,ईंव,3,3
1479,ndc,एनडीसी,6,3
1480,nda,एनडीए,5,3
1481,ncu,एनसीयू,6,3
1482,ncr,एनसीआर,6,3
1483,xfs,एक्सएफएस,8,3
1484,ncp,एनसीपी,6,3
1485,nam,नाम,3,3
1486,ncl,एनसीएल,6,3
1487,ion,आयोन,4,3
1488,abi,अबी,3,3
1489,ncf,एनसीएफ,6,3
1490,ipa,आइपीए,5,3
1491,ncd,एनसीडी,6,3
1492,ncb,एनसीबी,6,3
1493,mek,एमईके,5,3
1494,nbe,एनबीइ,5,3
1495,das,दस,2,3
1496,nbc,एनबीए,5,3
1497,ipc,आईपीसी,6,3
1498,nbb,एनबीबी,6,3
1499,nah,नाह,3,3
1500,ipl,आईपीएल,6,3
1501,ipm,आईपीएम,6,3
1502,ipp,आईपीपी,6,3
1503,ndr,एनडीआर,6,3
1504,nds,एनडीएस,6,3
1505,dii,दी,2,3
1506,tab,तब,2,3
1507,are,हैं,3,3
1508,asr,अश्र,4,3
1509,rol,रोल,3,3
1511,aar,एएआर,4,3
1512,apa,आप,2,3
1513,iro,इरो,3,3
1514,asp,एएसपी,5,3
1515,tot,मुन्ना,6,3
1516,nef,एनईएफ,5,3
1517,asn,एएसएन,5,3
1518,evn,एवं,3,3
1519,swu,स्वू,4,3
1520,asm,एएसएम,5,3
1521,ask,आस्क,4,3
1522,asj,एएसजे,5,3
1523,ahd,आहड,3,3
1524,veh,वह,2,3
1525,beh,बह,2,3
1526,smb,एसएमबी,6,3
1527,sme,एसएमई,5,3
1528,aek,एक,2,3
1529,ned,एनईडी,5,3
1530,nec,एनईसी,5,3
1531,asi,एएसआई,5,3
1532,eak,एक,2,3
1533,tit,तैसा,4,3
1534,pix,पीआईएक्स,8,3
1535,owl,आउल,3,3
1536,tel,टेल,3,3
1537,sib,सिब,3,3
1538,vms,वीएमएस,6,3
1539,vnc,वीएनसी,6,3
1540,bet,बेट,3,3
1541,sic,एसआइसी,6,3
1542,amp,एम्प,4,3
1543,kod,कोइ,3,3
1544,ebn,इब्न,4,3
1545,roi,रोई,3,3
1546,soi,सोई,3,3
1547,per,पीईआर,5,3
1548,rob,रोब,3,3
1549,ura,उरा,3,3
1550,hak,हक,2,3
1551,now,अब,2,3
1552,map,मेप,3,3
1553,amr,एएमआर,5,3
1554,iye,लिए,3,3
1555,jun,जूं,3,3
1556,zar,ज़ार,4,3
1557,von,वोन,3,3
1558,dod,डीओडी,5,3
1559,pem,पीईएम,5,3
1560,jus,ज्यूस,5,3
1561,bap,बाप,3,3
1562,fuk,फूंक,4,3
1563,pel,पेल,3,3
1564,omi,ओमी,3,3
1565,aju,आजू,3,3
1566,bic,बीआइसी,6,3
1567,hot,होत,3,3
1569,rin,ऋण,2,3
1570,nun,नूँ,3,3
1571,aml,एएमएल,5,3
1572,bag,बॉग,3,3
1573,pyl,पीवाईएल,7,3
1574,aca,एसीए,4,3
1575,mar,मर,2,3
1576,fin,फिन,3,3
1577,zap,ज़ैप,4,3
1578,hez,हेज,3,3
1579,ukt,उक्त,4,3
1580,rel,रेल,3,3
1581,jdk,जेडीके,6,3
1582,kas,कस,2,3
1583,jcm,जेसीएम,6,3
1584,rik,रिक,3,3
1585,yap,याप,3,3
1586,jcl,जेसीएल,6,3
1587,avn,एवं,3,3
1588,mej,मेज,3,3
1589,bhs,बीएचएस,6,3
1590,sia,एसआईए,5,3
1591,vlc,वीएलसी,6,3
1592,peg,पैग,3,3
1593,ese,एसे,3,3
1594,vox,आवाज,4,3
1595,pbc,पीबीसी,6,3
1596,paz,पाज,3,3
1597,ayi,अई,2,3
1598,hat,चैट,3,3
1599,ari,आरी,3,3
1600,amt,एएमटी,5,3
1601,pav,पाव,3,3
1602,ghi,घी,2,3
1603,kii,की,2,3
1604,amu,एएमयू,5,3
1605,abs,एबीएस,5,3
1606,udo,उड़ोओ,4,3
1607,amx,एएमएक्स,7,3
1608,zod,ज़ॉड,4,3
1609,vrs,वीआरएस,6,3
1610,amy,एमी,3,3
1611,vsc,वीएससी,6,3
1612,vtb,विटीबी,6,3
1613,vts,वीटीएस,6,3
1614,bgr,बीजीआर,6,3
1615,bgl,बीजीएल,6,3
1616,bgi,बीजीआई,6,3
1617,bga,बीजीए,5,3
1618,bfs,बीएफएस,6,3
1619,bfd,बीएफडी,6,3
1620,pbd,पीबीडी,6,3
1621,pbk,पीबीके,6,3
1622,ams,एएमएस,5,3
1623,pbs,पीबीएस,6,3
1624,mad,मेड,3,3
1625,taj,ताज,3,3
1626,vpn,वीपीएन,6,3
1627,vpp,वीपीपी,6,3
1628,vpt,वीपीटी,6,3
1629,pec,पीईसी,5,3
1630,air,एयर,3,3
1632,pdt,पीडीटी,6,3
1633,pds,पीडीएस,6,3
1634,pdr,पीडीआर,6,3
1635,pdm,पीडीएम,6,3
1636,izi,ईज़ी,3,3
1637,pdl,पीडीएल,6,3
1638,pde,पीडीई,5,3
1639,ruk,रुक,3,3
1640,pda,पीडीए,5,3
1641,pcs,पीसीएस,6,3
1642,pcr,पीसीआर,6,3
1643,pcp,पीसीपी,6,3
1644,pcm,पीसीएम,6,3
1645,pci,पीसीआई,6,3
1646,pcd,पीसीडी,6,3
1647,pcb,पीसीबी,6,3
1648,pbx,पीबीएक्स,8,3
1650,pdf,पीडीएफ,6,3
1651,yen,येन,3,3
1652,tut,टूट,3,3
1653,pew,पिउ,3,3
1654,bnf,बीएनएफ,6,3
1655,bmp,बीएमपी,6,3
1656,bmi,बीएमआइ,6,3
1657,apn,एपीएन,5,3
1658,bmc,बीएमसी,6,3
1659,stc,एसटीसी,6,3
1660,bly,ब्लै,4,3
1661,uch,उच,2,3
1662,pin,पिन,3,3
1663,ekk,एक,2,3
1664,blu,ब्लू,4,3
1665,pim,पीआईएम,6,3
1666,rig,रिज,3,3
1667,stb,एसटीबी,6,3
1668,pil,पीआईएल,6,3
1669,bll,बीएलएल,6,3
1670,sow,सौ,2,3
1671,mud,मद,2,3
1672,hir,हीर,3,3
1673,bik,बिक,3,3
1674,amc,एएमसी,5,3
1675,amd,एएमडी,5,3
1676,pid,पीआईडी,6,3
1677,ame,एएमई,4,3
1678,pui,पृ,2,3
1679,boa,बोआ,3,3
1680,sab,सब,2,3
1681,syd,सिड,3,3
1682,ito,इटो,3,3
1683,tia,टिया,4,3
1684,ora,ओर,2,3
1686,bon,बोन,3,3
1687,ilm,इल्म,4,3
1688,yat,यात,3,3
1689,bom,बोम,3,3
1690,grs,जीआरएस,6,3
1691,grt,जीआरटी,6,3
1692,gry,ग्राइ,5,3
1693,gsi,जीएसआई,6,3
1694,gsm,जीएसएम,6,3
1695,gss,जीएसएस,6,3
1696,pis,पीआईएस,6,3
1697,gtd,जीटीडी,6,3
1698,drn,डॉ॰एन,5,3
1699,aan,आन,2,3
1700,amb,अंब,3,3
1701,jon,जों,3,3
1702,bog,बोग्,4,3
1703,aay,आय,2,3
1704,acd,एसीडी,5,3
1705,jho,हो,2,3
1706,gui,गुइ,3,3
1707,vaa,वा,2,3
1708,kip,किप,3,3
1709,tui,तुई,3,3
1710,lav,लव,2,3
1711,kim,किम,3,3
1712,phi,फ़ाई,4,3
1713,amf,एएमएफ,5,3
1714,poa,पोए,3,3
1715,acb,एसीबी,5,3
1716,cox,कॉक्स,5,3
1717,reh,रह,2,3
1718,sal,साल,3,3
1719,phd,पीएचडी,6,3
1720,bim,बीआईएम,6,3
1721,phb,पीएचबी,6,3
1722,bil,बीआईएल,6,3
1723,sky,स्काय,5,3
1724,kia,क्या,4,3
1725,ate,आते,3,3
1726,pgp,पीजीपी,6,3
1727,pga,पीजीए,5,3
1728,vve,वे,2,3
1729,cha,चा,2,3
1730,pfm,पीएफएम,6,3
1731,pfk,पीएफके,6,3
1732,bif,बीआईएफ,6,3
1733,pfc,पीएफसी,6,3
1734,ila,इला,3,3
1735,pfa,पीएफए,5,3
1736,jed,जेड,3,3
1737,chu,छू,2,3
1738,bio,बायो,4,3
1739,gyu,ग्यू,4,3
1740,gym,जिम,3,3
1741,sas,सास,3,3
1742,bkc,बीकेसी,6,3
1743,bjp,बीजेपी,6,3
1744,shr,श्री,4,3
1745,pic,पिक,3,3
1746,pib,पीआईबी,6,3
1747,mua,मुआ,3,3
1748,gur,गुड,3,3
1749,car,कार,3,3
1750,joi,जोई,3,3
1751,jii,जी,2,3
1752,jee,जी,2,3
1753,bid,बिड,3,3
1754,jut,जुट,3,3
1755,sae,साए,3,3
1756,bis,बीआइएस,6,3
1757,lad,लड़,2,3
1758,php,पीएचपी,6,3
1759,pas,पास,3,3
1760,nas,नस,2,3
1761,pap,पाप,3,3
1762,sui,सुई,3,3
1763,guy,गाइ,3,3
1764,bir,बीर,3,3
1765,gvk,जीवीके,6,3
1766,hoo,हू,2,3
1767,ake,आके,3,3
1768,hbl,एचबीएल,6,3
1769,hcl,एचसीएल,6,3
1770,hdd,एचडीडी,6,3
1771,mfi,एमएफआई,6,3
1772,sno,स्नो,4,3
1773,mfc,एमएफसी,6,3
1774,ssi,एसएसआइ,6,3
1775,deo,डियो,4,3
1776,mfa,एमएफए,5,3
1777,hur,हर,2,3
1778,rio,रिओ,3,3
1779,ssh,एसएसएच,6,3
1780,nij,निजः,4,3
1781,bij,बिज,3,3
1782,spl,एसपीएल,6,3
1783,sys,सिस,3,3
1784,kab,कब,2,3
1785,naa,ना,2,3
1786,mya,म्या,4,3
1787,lot,लाउड,4,3
1788,anf,एएनएफ,5,3
1789,tip,टिप,3,3
1790,ssc,एसएससी,6,3
1791,ruh,रूह,3,3
1792,ssb,एसएसबी,6,3
1793,ssa,एसएसए,5,3
1794,kyu,क्यू,4,3
1795,hpl,एचपीएल,6,3
1796,auv,ऑव,2,3
1797,hpv,एचपीवी,6,3
1798,avo,आवो,3,3
1799,nka,उनका,4,3
